timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
364530,12.08,-11.65,35.84,1.60,8.73,2.05
364565,10.46,-11.49,41.48,1.41,8.73,1.99
364600,4.95,-9.11,33.14,1.31,8.73,1.98
364635,1.70,-9.60,32.77,1.16,8.73,2.06
364670,-4.74,-12.15,43.97,0.87,8.73,2.31
364705,1.36,-7.68,28.20,0.60,8.73,2.30
364740,-12.52,-8.49,32.10,0.52,8.73,2.04
364775,-6.42,-5.28,27.63,0.35,8.73,1.90
364810,1.89,-2.64,23.26,0.48,8.73,1.68
364845,-5.24,-2.18,18.88,0.64,8.73,1.54
364880,-0.20,-2.45,18.81,0.78,8.73,1.48
364915,4.70,-3.38,19.09,0.94,8.73,1.44
364950,2.82,-2.97,17.28,1.01,8.73,1.43
364986,8.25,-1.90,18.27,1.31,8.73,1.43
365020,6.94,-2.90,19.01,1.47,8.73,1.55
365055,11.36,-4.85,25.09,1.67,8.73,1.82
365090,12.25,-5.85,29.02,1.68,8.73,2.13
365125,11.83,-11.49,32.64,1.65,8.73,2.47
365160,8.57,-10.69,35.35,1.36,8.73,2.58
365195,5.91,-11.16,38.40,1.01,8.73,2.64
365230,2.84,-11.69,38.44,0.64,8.73,2.67
365265,-0.57,-11.48,38.58,0.44,8.73,2.48
365300,-3.02,-6.52,37.76,0.26,8.73,2.24
365335,-6.58,-8.77,34.99,-0.02,8.73,2.05
365371,-7.48,-5.61,31.38,-0.16,8.73,1.73
365406,-7.36,0.17,29.00,-0.29,8.73,1.16
365440,-6.14,6.81,28.51,0.04,8.73,0.69
365475,-4.02,7.72,26.20,0.59,8.73,0.45
365510,0.45,6.64,26.36,1.20,8.73,0.51
365545,7.98,1.06,25.58,1.65,8.73,0.89
365579,13.22,-1.30,29.73,1.97,8.73,1.26
365614,13.72,-6.04,32.32,2.03,8.73,1.72
365649,15.13,-7.82,36.72,1.97,8.73,2.10
365689,12.23,-11.08,40.02,1.96,8.73,2.59
365725,9.88,-12.94,43.26,1.76,8.73,2.97
365759,5.57,-15.32,43.61,1.27,8.73,3.27
365794,0.17,-14.16,45.58,0.77,8.73,3.15
365829,-3.32,-12.78,45.85,0.52,8.73,2.92
365864,-0.76,-7.25,36.72,0.57,8.73,2.53
365899,-6.86,-8.28,33.88,0.70,8.73,2.26
365934,-2.40,-6.68,28.54,0.67,8.73,2.10
365969,0.26,-4.72,24.89,0.48,8.73,1.74
366004,-0.13,-1.24,22.22,0.54,8.73,1.28
366039,4.06,3.39,23.29,0.80,8.73,1.01
366074,6.63,0.23,19.71,1.21,8.73,0.95
366109,10.83,0.24,23.21,1.61,8.73,1.09
366144,14.08,-3.46,28.00,1.81,8.73,1.42
366179,14.41,-6.87,30.22,1.89,8.73,1.74
366214,11.90,-10.47,33.65,1.89,8.73,2.11
366249,10.84,-9.50,37.68,1.69,8.73,2.39
366284,7.92,-11.52,41.07,1.52,8.73,2.70
366319,3.90,-11.43,38.70,1.19,8.73,2.76
366354,-1.09,-12.61,41.04,1.05,8.73,2.62
366389,-2.76,-9.11,37.08,0.98,8.73,2.48
366424,-3.50,-7.07,31.88,1.05,8.73,2.30
366459,-4.99,-9.72,26.03,1.04,8.73,2.25
366494,-5.44,-8.32,22.87,0.83,8.73,2.14
366529,-5.52,-2.70,21.92,0.67,8.73,1.89
366564,-2.94,-2.53,19.52,0.60,8.73,1.51
366599,-0.82,2.08,19.05,0.77,8.73,1.09
