timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
16279,-6.13,-6.22,27.41,0.13,8.73,2.03
16315,-8.61,-3.11,26.49,-0.08,8.73,1.74
16349,-8.88,-0.50,24.78,-0.29,8.73,1.33
16384,-4.35,2.77,20.27,-0.15,8.73,0.96
16419,-3.66,4.59,16.66,0.13,8.73,0.57
16454,0.65,5.06,14.51,0.57,8.73,0.36
16489,2.62,5.14,14.41,0.96,8.73,0.29
16524,6.17,4.46,15.94,1.40,8.73,0.37
16559,7.85,2.75,16.12,1.84,8.73,0.64
16594,11.10,1.53,19.82,2.13,8.73,1.03
16630,13.27,-4.36,23.39,2.23,8.73,1.46
16664,14.02,-7.41,27.71,2.21,8.73,1.79
16699,12.11,-9.14,30.39,2.08,8.73,2.13
16734,9.21,-9.95,32.39,1.87,8.73,2.26
16769,5.27,-10.61,33.87,1.63,8.73,2.28
16804,2.87,-9.09,33.99,1.45,8.73,2.25
16839,0.43,-9.92,32.93,1.46,8.73,2.12
16874,-3.05,-9.13,31.46,1.53,8.73,2.10
16909,-5.45,-9.21,28.10,1.63,8.73,2.15
16944,-4.37,-9.48,22.50,1.52,8.73,2.32
16979,-5.00,-7.89,19.51,1.43,8.73,2.47
17014,-3.97,-9.15,16.54,1.28,8.73,2.61
17049,-3.52,-8.67,13.28,1.06,8.72,2.70
17084,-2.22,-9.05,11.63,0.82,8.69,2.75
17119,1.35,-7.38,11.88,0.57,8.71,2.52
17154,3.49,-4.34,11.29,0.43,8.73,2.17
17189,5.19,-2.39,12.43,0.45,8.73,1.90
17224,8.47,0.82,16.06,0.67,8.73,1.69
17259,11.58,-2.85,18.17,0.89,8.73,1.59
17294,12.58,-2.69,20.45,0.93,8.73,1.64
17329,12.88,-3.30,23.40,0.98,8.73,1.71
17364,11.70,-6.44,25.76,0.95,8.73,1.76
17399,9.74,-6.28,28.55,0.85,8.73,1.68
17434,7.65,-5.47,31.79,0.87,8.73,1.65
17469,4.40,-6.22,32.57,0.88,8.73,1.70
17504,0.62,-6.32,33.55,0.78,8.73,1.77
17539,-1.92,-6.37,31.48,0.65,8.73,1.81
17574,-4.70,-4.92,29.49,0.60,8.73,1.76
17609,-6.15,-3.88,27.25,0.62,8.73,1.70
17644,-7.53,-3.11,24.82,0.71,8.73,1.65
17679,-6.85,-2.46,21.49,0.79,8.73,1.62
17714,-5.58,-2.20,18.24,0.84,8.73,1.63
17749,-5.02,-2.00,15.51,0.86,8.73,1.63
17784,-2.04,-1.73,13.38,0.88,8.73,1.61
17820,0.54,-1.37,13.80,0.90,8.73,1.58
17854,4.71,-2.22,15.06,0.96,8.73,1.54
17889,8.60,-1.83,15.15,1.03,8.73,1.54
17924,10.40,-2.42,17.93,1.09,8.73,1.60
17959,11.71,-5.00,21.05,1.08,8.73,1.66
17994,12.36,-6.53,24.58,0.95,8.73,1.68
18029,11.96,-6.14,27.41,0.96,8.73,1.68
18064,10.51,-6.40,31.20,0.93,8.73,1.68
18099,8.27,-6.31,33.89,0.95,8.73,1.69
18134,4.57,-6.72,33.80,0.99,8.73,1.74
18169,0.85,-6.85,33.72,0.96,8.73,1.82
18204,-1.77,-6.79,32.16,0.85,8.73,1.89
18239,-4.64,-5.08,30.92,0.78,8.73,1.88
18274,-5.86,-3.71,28.04,0.83,8.73,1.84
18315,-6.87,-3.79,25.76,0.90,8.73,1.83
18349,-7.17,-3.06,22.82,0.93,8.73,1.85
18385,-5.57,-3.91,19.10,0.95,8.73,1.91
18419,-1.40,-2.43,16.85,0.95,8.73,1.88
18454,1.88,-1.71,15.06,0.91,8.73,1.77
18489,3.80,-0.32,15.82,0.98,8.73,1.55
18524,5.66,-1.34,16.54,1.09,8.73,1.50
18559,7.98,-2.88,19.07,1.15,8.73,1.60
18594,10.98,-4.87,22.12,1.10,8.73,1.70
18629,12.85,-6.28,25.57,0.97,8.73,1.74
18665,13.89,-5.50,29.08,0.90,8.73,1.74
18699,11.21,-7.19,31.64,0.87,8.73,1.65
18734,8.72,-5.29,34.12,0.87,8.73,1.56
18769,5.11,-5.94,33.66,0.93,8.73,1.59
18804,2.18,-5.99,33.92,0.95,8.73,1.62
18839,-0.79,-6.28,33.50,0.94,8.73,1.69
18874,-4.26,-5.04,33.30,0.96,8.73,1.72
18910,-5.92,-5.57,30.30,0.95,8.73,1.78
18944,-6.28,-4.89,27.65,0.90,8.73,1.83
18979,-7.20,-4.06,23.97,0.89,8.73,1.83
19014,-4.59,-3.35,19.95,0.90,8.73,1.88
19049,-3.42,-3.75,16.83,0.89,8.73,1.85
19084,0.08,-3.34,15.49,0.84,8.73,1.90
19119,2.30,-4.99,15.69,0.78,8.73,1.95
19154,4.68,-4.26,15.93,0.72,8.73,1.95
19189,7.67,-4.45,17.13,0.65,8.73,1.95
19224,10.93,-4.29,20.60,0.65,8.73,1.86
